,symbol,trades,Name,sector,industry,Qtype,price,Day_pcnt_change,bid,ask,bidsize,asksize,marketCap,ADV_3months,ADV_10days,beta,NextEarningsDate,SharesOutstanding,FloatShares,HeldInsidersPercent,HeldInstitutionsPercent,SharesShort,ShortRatio,ShortPercentFloat,PE_TTM,PEGRatio,PriceToSales,PriceToBookRatio,Unnamed: 27,ROE,DtoEq,PayoutRatio,price_lvl,ADV_3months_lvl,marketCap_lvl
5116,QTRX,20,Quanterix Corporation,Healthcare,Medical Devices,EQUITY,77.79,-2.5187995,0.0,0.0,800,900,2476545792.0,322874.0,447728.0,1.624463,11/5/20,31836300.0,23657717,0.08044,0.85760003,459096,1.26,0.0234,53.556521999999994,0,32.515965,11.752531,,-0.18922001,14.818,0,77.30000000000001,214462.99999999997,809898.5
5117,MIDD,20,The Middleby Corporation,Industrials,Specialty Industrial Machinery,EQUITY,135.98,-1.4137585,126.0,145.0,1300,1000,7562160128.0,815456.0,774828.0,1.720917,,55612300.0,54368765,0.021860002,1.09708,6321448,7.8,0.1284,53.556521999999994,3.12,2.9406588,3.7228274,,0.13606,94.187,0,77.30000000000001,809898.5,1286014.0
5122,PRAA,20,"PRA Group, Inc.",Financial Services,Credit Services,EQUITY,37.11,2.7408686,0.0,0.0,800,1000,1691473792.0,304322.0,323314.0,1.483991,2/25/21,45580000.0,44820620,0.0162,1.10153,3358449,10.03,0.1012,53.556521999999994,0.31,1.5946904,1.3650408,,0.13381,206.496,0,31.96,214462.99999999997,509925.50000000006
5123,AJG,20,Arthur J. Gallagher & Co.,Financial Services,Insurance Brokers,EQUITY,117.68,-0.6081091,117.14,118.58,900,800,22788849664.0,852695.0,1049342.0,0.689967,,193651008.0,191704807,0.01028,0.85667,1698438,2.26,0.0113,53.556521999999994,2.78,3.3600972,3.6838317,,0.14991,78.064,0.4286,77.30000000000001,809898.5,2366883.0
5124,WSFS,20,WSFS Financial Corporation,Financial Services,BanksÑRegional,EQUITY,46.17,2.010605,46.0,46.12,800,1100,2204894464.0,321727.0,288500.0,1.3762,,47756000.0,46987128,0.01501,0.87832,1263236,3.47,0.026800001,53.556521999999994,1.17,4.2913475,1.2306092,,0.062280003,0,0.21149999,31.96,214462.99999999997,509925.50000000006
5125,EPHYU,20,Epiphany Technology Acquisition Corp.,Financial Services,Shell Companies,EQUITY,10.84,0.37037,10.85,11.55,800,1000,0.0,822723.0,253042.0,0, ,0.0,0,0,0,21715,0.01,0,53.556521999999994,0,0,0,,0,0,0,9.36,809898.5,0.0
5128,FGNA,19,FG New America Acquisition Corp.,Financial Services,Shell Companies,EQUITY,10.9,-0.3656304,10.8,11.16,1000,1000,0.0,267097.0,369957.0,0, ,0.0,0,0,0,134297,0.62,0,53.556521999999994,0,0,0,,0,344.827,0,9.36,214462.99999999997,0.0
5132,PLXP,19,PLx Pharma Inc.,Healthcare,Drug ManufacturersÑSpecialty & Generic,EQUITY,6.12,0.32786855,0.0,0.0,900,900,85138992.0,49367.0,54900.0,5.119654,11/16/20,13911600.0,6356459,0.05352,0.54546,519238,12.8,0.0425,53.556521999999994,-0.12,1567.2734,0,,-2.2665,50.711,0,5.51,18242.0,18242.0
5133,NWS,19,News Corporation,Communication Services,Broadcasting,EQUITY,21.4,2.7857826,0.0,0.0,2900,1000,12802271232.0,786695.0,1062828.0,1.616862, ,199630000.0,509613390,0.39437,0.32924,1179334,1.18,0.0098,53.556521999999994,0,1.4681504,1.5554585,,-0.1176,26.625,0,15.61,509925.50000000006,2366883.0
5135,UGP,19,Ultrapar Participaes S.A.,Energy,Oil & Gas Refining & Marketing,EQUITY,4.48,1.5873055,0.0,0.0,46000,21500,4796198400.0,1437054.0,1581657.0,1.203658,,1088039936.0,721025513,0,0.03783,3220317,2.1,0,53.556521999999994,38.03,0,1.0044843,,0.022969998,209.534,1.2715,2.65,1286014.0,1286014.0
5136,HONE,19,"HarborOne Bancorp, Inc.",Financial Services,BanksÑRegional,EQUITY,11.44,1.0600697000000001,11.01,11.48,3200,1100,667438144.0,222285.0,201271.0,0.759467,,58342500.0,48056221,0.10744,0.56852,932798,4.72,0.0164,53.556521999999994,0,2.974363,0.88634074,,0.06577,0,0.109799996,9.36,214462.99999999997,214462.99999999997
5138,WWD,19,"Woodward, Inc.",Industrials,Aerospace & Defense,EQUITY,116.64,-0.017147498,0.0,0.0,900,900,7353452032.0,314496.0,310266.0,1.746531,,63044000.0,58692075,0.068569995,0.82197,1913531,6.88,0.0345,53.556521999999994,4.26,3.1792812,3.5479848,,0.11838,41.234,0.1475,77.30000000000001,214462.99999999997,1286014.0
5140,CGO,19,Calamos Global Total Return Fund,Financial Services,Asset Management,EQUITY,15.7,1.0296,15.37,15.74,1100,1800,139923104.0,40461.0,38057.0,1.375133,,8912300.0,0,0.14878,0.35837,10299,0.27,0.0016,53.556521999999994,0,32.748108,1.3090969,,0.13340001,45.779,0.7643,15.61,18242.0,59853.5
5141,GWW,19,"W.W. Grainger, Inc.",Industrials,Industrial Distribution,EQUITY,378.81,2.9654808,378.74,397.71,1000,1000,19896768512.0,329330.0,460700.0,1.199573,4/30/21,52524400.0,44140448,0.13658,0.73724,839561,2.52,0.0217,53.556521999999994,1.76,1.6865956,9.506374,,0.36359,114.525,0.46330002,175.005,214462.99999999997,2366883.0
5142,MOH,19,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,EQUITY,202.54,-1.0552045,195.0,240.0,3100,900,11976979456.0,302140.0,351200.0,0.720384,2/10/21,59300000.0,55551054,0.00668,0.98962,812203,2.79,0.0154,53.556521999999994,2.45,0.6783134,5.4569454,,0.4003,92.64,0,175.005,214462.99999999997,2366883.0
5143,PCN,19,PIMCO Corporate & Income Strategy Fund,Financial Services,Asset Management,EQUITY,17.4,0.9866517,0.0,0.0,900,1100,696520256.0,75696.0,79671.0,0.770544,,40029900.0,0,0,0.08505,56595,0.82,0,53.556521999999994,0,11.463844,1.3635296,,-0.05362,31.372,0,15.61,59853.5,341792.0
5144,ITOS,19,"iTeos Therapeutics, Inc.",Healthcare,Biotechnology,EQUITY,41.06,7.3464089999999995,33.77,41.08,800,800,1438939520.0,202295.0,735728.0,0,11/12/20,35044800.0,19970255,0.00714,0.71589,569832,3.14,0.0223,53.556521999999994,0,0,0,,0,0,0,31.96,0.0,509925.50000000006
5146,ICHR,19,"Ichor Holdings, Ltd.",Technology,Semiconductor Equipment & Materials,EQUITY,43.0,4.141436,42.0,42.94,800,1400,1200005248.0,410014.0,396028.0,2.290578,2/2/21,27907100.0,27662053,0.010190001,0.73394996,1061719,2.52,0.0446,53.556521999999994,0.8,1.312577,2.914859,,0.105129994,51.173,0,31.96,341792.0,509925.50000000006
5147,MDVL,19,"MedAvail Holdings, Inc",Healthcare,Drug ManufacturersÑSpecialty & Generic,EQUITY,13.0,1.0101019,12.91,13.23,1100,800,411695712.0,51887.0,94342.0,0,11/6/20,31668900.0,273711,0.01491,0.64115,55572,0.93,0,53.556521999999994,0,65.43161,0,,0,0,0,12.1,18242.0,214462.99999999997
5148,SFBS,19,"ServisFirst Bancshares, Inc.",Financial Services,BanksÑRegional,EQUITY,44.89,2.1387907999999998,44.96,44.88,1000,800,2421537024.0,159753.0,180385.0,1.186766,,53943800.0,46962890,0.099379994,0.5528,1497373,8.77,0.037,53.556521999999994,0,7.434436,2.4402044,,0.18476,0,0.2316,31.96,0.0,809898.5
5151,BCV,19,Bancroft Fund Ltd.,Financial Services,Asset Management,EQUITY,34.85,0.63527983,32.87,34.88,1000,1300,185575888.0,34430.0,33185.0,0.997865,,5324990.0,0,0.03143,0.25281,5269,0.23,0.001,53.556521999999994,0,46.626053,1.2087263,,0.15415,0,0.36290002,31.96,18242.0,59853.5
5152,XGN,19,Exagen Inc.,Healthcare,Diagnostics & Research,EQUITY,19.5,5.6910524,0.0,0.0,1800,1300,246715952.0,25509.0,18750.0,0,11/10/20,12652100.0,4218096,0.31404,0.6002,114897,3.07,0.0219,53.556521999999994,0,6.242655,4.1755886,,-0.32276002,61.541,0,15.61,18242.0,0.0
5153,SAMG,19,Silvercrest Asset Management Group Inc.,Financial Services,Asset Management,EQUITY,14.8,-1.3333321000000002,0.0,0.0,1400,1800,212710048.0,30077.0,30385.0,0.840981,,9544610.0,8369189,0.20561,0.6858,94242,2.94,0.0108,53.556521999999994,1.16,1.9804299,2.032967,,0.18501,50.581,0.5676,12.1,18242.0,59853.5
5154,NVGS,19,Navigator Holdings Ltd.,Energy,Oil & Gas Midstream,EQUITY,9.77,0.8256025,0.0,0.0,2200,1300,546194816.0,147745.0,127414.0,2.465314,,55905300.0,31104803,0.44362,0.66162,54501,0.3,0.0017,53.556521999999994,13.72,1.7007732,0.58310956,,-0.00549,91.383,0,9.36,0.0,214462.99999999997
5155,TPZ,19,"Tortoise Power and Energy Infrastructure Fund, Inc.",Financial Services,Asset Management,EQUITY,11.75,0.94501424,0.0,12.51,800,800,81678128.0,36462.0,21285.0,0,,6951330.0,0,0.00086,0.34737998,407,0.01,0.0001,53.556521999999994,0,0,0,,0,0,0,9.36,18242.0,18242.0
5156,GSHD,19,"Goosehead Insurance, Inc",Financial Services,InsuranceÑDiversified,EQUITY,150.78,0.65420276,129.0,150.44,800,900,5573808640.0,135427.0,101800.0,0.618563,,17960400.0,16731625,0.05037,0.98300004,881949,5.79,0.0679,53.556521999999994,2.62,58.410973,0,,0,0,0,77.30000000000001,0.0,1286014.0
5157,ELLO,19,Ellomay Capital Ltd.,Utilities,UtilitiesÑRenewable,EQUITY,33.91,1.2238799999999999,33.71,35.18,900,900,429032704.0,4772.0,914.0,1.290821,,12652100.0,6150554,0.59311,0.25393,211,0.04,0,53.556521999999994,0,0,3.9739833,,0.06779,193.604,0,31.96,0.0,214462.99999999997
5158,OLMA,19,"Olema Pharmaceuticals, Inc.",Healthcare,Biotechnology,EQUITY,49.95,5.379745,0.0,0.0,800,1100,2006476544.0,170586.0,64328.0,0,,40169700.0,1490833,0.14528,0.17146,406818,4.38,0.0148,53.556521999999994,0,0,0,,0,0,0,47.435,0.0,509925.50000000006
5159,VBTX,19,"Veritex Holdings, Inc.",Financial Services,BanksÑRegional,EQUITY,28.45,1.1016396000000002,0.0,0.0,900,800,1403723008.0,319343.0,429828.0,0,1/27/21,49340000.0,44403719,0.036459997,0.84336,1002884,2.98,0.0253,53.556521999999994,1.98,5.672227,1.1719395,,0.06172,0,0.4595,21.47000000000001,214462.99999999997,509925.50000000006
5162,PEBO,19,Peoples Bancorp Inc.,Financial Services,BanksÑRegional,EQUITY,31.24,1.4285733,0.0,0.0,800,900,609411200.0,56983.0,68728.0,0.952508,,19507400.0,17431308,0.03352,0.57511,483938,7.92,0.0273,53.556521999999994,1.6,3.455868,1.0416806,,0.05943,0,0.79190004,21.47000000000001,18242.0,214462.99999999997
5163,CAC,19,Camden National Corporation,Financial Services,BanksÑRegional,EQUITY,40.26,2.86152,39.25,41.05,800,1100,600240320.0,40072.0,46457.0,0.965314,1/26/21,14909100.0,14487020,0.025710002,0.67319,330639,8,0.0227,53.556521999999994,0,3.4421592,1.1339887,,0.11865,0,0.3342,31.96,18242.0,214462.99999999997
5164,PML,19,PIMCO Municipal Income Fund II,Financial Services,Asset Management,EQUITY,15.03,0.872484,0.0,0.0,1100,900,945698112.0,98200.0,79442.0,0.291889,,62920700.0,0,0.00019,0.09327,159107,1.65,0,53.556521999999994,0,15.688943,1.2578458,,0.023829998,25.476,2.3806,12.1,59853.5,341792.0
5166,EQH,19,"Equitable Holdings, Inc.",Financial Services,InsuranceÑDiversified,EQUITY,27.18,1.6074779,27.19,27.18,1100,1300,12086511616.0,3069854.0,3648557.0,1.647813,,444684000.0,399539931,0.1022,0.9572,21934540,8.43,0.0553,53.556521999999994,1.14,0.94403744,0.7539947,,-0.00179,21.713,0,21.47000000000001,2366883.0,2366883.0
5168,MLR,19,"Miller Industries, Inc.",Consumer Cyclical,Auto Parts,EQUITY,40.96,2.0428493000000003,30.0,41.15,900,900,467169280.0,46920.0,46042.0,1.01921,11/5/20,11405500.0,10988598,0.0361,0.90392,157836,3.42,0.0163,53.556521999999994,0,0.6909878,1.7159613,,0.11347,0.594,0.2791,31.96,18242.0,214462.99999999997
5170,DRQ,19,"Dril-Quip, Inc.",Energy,Oil & Gas Equipment & Services,EQUITY,33.69,6.0434318,26.0,55.12,800,900,1182377472.0,233435.0,203357.0,1.576307,,35095800.0,34407917,0.01894,1.04525,1690011,6.69,0.0788,53.556521999999994,33.63,3.0616312,1.139523,,-0.01137,0.695,0,31.96,214462.99999999997,341792.0
5171,CLNN,19,Clene Inc.,Healthcare,Biotechnology,EQUITY,11.37,5.9645886,10.99,11.48,1000,800,676812864.0,143500.0,143500.0,0, ,59526200.0,85393691,0.39492,0.62667,3378,0.04,0,53.556521999999994,0,3823.8015,0,,0,10.844,0,9.36,0.0,341792.0
5173,GTYH,19,GTY Technology Holdings Inc.,Technology,SoftwareÑApplication,EQUITY,8.15,0.6172745,8.15,8.16,800,1800,452742272.0,165901.0,183900.0,0.266063,,55551200.0,32565867,0.0545,0.37484002,1590197,6.69,0.0294,53.556521999999994,0,9.734718,1.3893623,,-0.20219,6.62,0,5.51,0.0,214462.99999999997
5176,SIEB,19,Siebert Financial Corp.,Financial Services,Capital Markets,EQUITY,5.56,-1.5929229,0.0,0.0,900,1000,172102576.0,630751.0,5405842.0,-0.363927,5/28/20,30953700.0,9274660,0.75938004,0.0612,287054,14.38,0.0247,53.556521999999994,0,4.6894436,4.691983,,0.07382,773.341,0,5.51,509925.50000000006,59853.5
5177,RGP,19,"Resources Connection, Inc.",Industrials,Consulting Services,EQUITY,12.74,2.1651924,0.0,0.0,800,800,414155744.0,203756.0,205885.0,1.028281,,32508300.0,30904670,0.05632,0.82767,324056,1.26,0.014199999,53.556521999999994,3.54,0.63993114,0,,0.04052,34.342,1.4736999,12.1,0.0,214462.99999999997
5178,DOX,19,Amdocs Limited,Technology,SoftwareÑInfrastructure,EQUITY,76.53,2.026392,73.1,79.55,1100,1400,10033848320.0,688125.0,805314.0,0.80096,,133019000.0,128999464,0.00199,0.95378995,2496034,3.93,0.0221,53.556521999999994,2.51,2.3813996,2.6228666,,0.18295999,26.416,0.2549,47.435,509925.50000000006,1286014.0
5179,MPX,19,Marine Products Corporation,Consumer Cyclical,Recreational Vehicles,EQUITY,19.09,1.8133342000000001,18.84,19.19,1000,2200,646551552.0,30666.0,37542.0,1.217182,1/27/21,33868600.0,9280106,0.75794,0.1537,280665,8.18,0.0401,53.556521999999994,1.93,2.6959307,7.651303,,0.24045,0,0.6316,15.61,18242.0,214462.99999999997
5181,PRGX,19,"PRGX Global, Inc.",Industrials,Specialty Business Services,EQUITY,7.49,-0.6631325,0.0,0.0,800,1300,177002176.0,225956.0,190842.0,1.403948,,23631800.0,14766459,0.05095,0.65282995,189028,0.41,0.0106,53.556521999999994,2.42,1.078808,3.1338909,,-0.085530005,73.298,0,5.51,214462.99999999997,59853.5
5183,HAFC,19,Hanmi Financial Corporation,Financial Services,BanksÑRegional,EQUITY,15.19,2.983048,15.16,16.75,900,1200,466603360.0,213504.0,297785.0,1.278014,,30717800.0,29847639,0.01835,0.92355,285898,1.32,0.0111,53.556521999999994,1.05,2.6280406,0.8008224,,0.07401,0,0.3768,12.1,0.0,214462.99999999997
5184,VIRC,19,Virco Mfg. Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",EQUITY,3.33,-0.59701437,0.0,0.0,1100,1100,53008936.0,22217.0,13657.0,1.279615,12/14/20,15713500.0,8551813,0.14536999,0.20944001,15158,0.34,0.0015,53.556521999999994,0,0.3304014,0.88634545,,-0.01568,45.944,0,2.65,18242.0,18242.0
5185,FMBI,19,"First Midwest Bancorp, Inc.",Financial Services,BanksÑRegional,EQUITY,18.1,1.6853998,18.04,18.05,1200,1400,2068757632.0,821459.0,979271.0,1.276414,,114296000.0,112931306,0.00858,0.82276,2714633,2.78,0.0315,53.556521999999994,1.87,3.3276515,0.76906735,,0.04264,0,0.6437,15.61,809898.5,509925.50000000006
5186,NMCO,19,Nuveen Municipal Credit Opportunities Fund,,,EQUITY,14.05,0.21397811,0.0,0.0,1800,2200,748529216.0,303482.0,241328.0,0, ,53276100.0,0,0,0.06747,26249,0.06,0,53.556521999999994,0,13.548372,0.93175936,,-0.1106,0,0,12.1,214462.99999999997,341792.0
5187,VIOT,19,"Viomi Technology Co., Ltd",Technology,Consumer Electronics,EQUITY,8.41,12.133331,0.0,0.0,800,1100,584354496.0,278191.0,421414.0,1.488216,11/25/20,69483296.0,14701840,0.02574,0.32881,142205,1.01,0,53.556521999999994,0,0,0.5157611,,0.1118,1.671,0,5.51,214462.99999999997,214462.99999999997
5188,SGU,19,"Star Group, L.P.",Energy,Oil & Gas Midstream,EQUITY,9.92,-0.20120226,0.0,0.0,800,800,399851392.0,76893.0,76842.0,0.385272,,40307600.0,33848309,0.051230002,0.46322,28173,0.32,0.0008,53.556521999999994,0,0.3002264,1.524512,,0.2475,108.358,0.39580002,9.36,59853.5,214462.99999999997
5189,ITMR,19,Itamar Medical Ltd.,Healthcare,Medical Devices,EQUITY,25.26,1.2424828,25.34,25.69,900,1100,332633792.0,22437.0,22828.0,0.632113,,14184500.0,7624647,0.044109996,0.41474,244444,9.89,0,53.556521999999994,0,8.747306,7.321739,,-0.28415,15.053,0,21.47000000000001,18242.0,0.0
5190,TCX,19,Tucows Inc.,Technology,SoftwareÑInfrastructure,EQUITY,89.74,0.089219496,0.0,0.0,800,800,951809344.0,37059.0,73657.0,0.717716,2/9/21,10606300.0,8585031,0.12001,0.65831,855721,28.36,0.1113,53.556521999999994,0,2.9164042,9.470241,,0.101239994,124.568,0,77.30000000000001,18242.0,341792.0
5191,IFF,19,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,EQUITY,127.25,0.14953758,125.5,130.88,800,1200,31644274688.0,4311106.0,17632957.0,0.979722,2/10/21,106937000.0,82480907,0.00276,0.985,29980993,8.18,0.436,53.556521999999994,9.97,6.2072735,2.2387009,,0.06162,69.976,0.90419996,77.30000000000001,2366883.0,2366883.0
5195,AGC,19,Altimeter Growth Corp.,Financial Services,Shell Companies,EQUITY,14.59,1.6724721999999999,14.15,15.0,1200,1200,911875008.0,125072.0,235442.0,0,,0.0,0,0,0,120012,1.15,0,53.556521999999994,0,0,7294.9995,,0,890.6,0,12.1,0.0,341792.0
5196,SSB,19,South State Corporation,Financial Services,BanksÑRegional,EQUITY,78.1,2.5876808,0.0,0.0,800,800,5543030784.0,331261.0,366428.0,1.061366,,70973504.0,69537274,0.01543,0.77989995,1349169,4.93,0.0194,53.556521999999994,1.16,6.1478844,1.1923118,,0.034360003,0,0.8584,77.30000000000001,214462.99999999997,1286014.0
5198,WRI,19,Weingarten Realty Investors,Real Estate,REITÑRetail,EQUITY,23.54,1.1602941999999998,0.0,0.0,1200,1400,3016486400.0,827909.0,762400.0,1.575773,2/17/21,128143000.0,119730634,0.06877,0.85583,2225847,2.84,0.0253,53.556521999999994,3.16,6.8353467,1.8216995,,0.09288,94.141,1.0472,21.47000000000001,809898.5,809898.5
5200,BRP,19,"BRP Group, Inc.",Financial Services,Insurance Brokers,EQUITY,27.34,-0.10961157,18.71,34.0,1100,800,3094477824.0,395056.0,430300.0,0,3/11/21,62122500.0,27874033,0.1826,0.74426,768617,2.12,0.013200001,53.556521999999994,1.37,14.889395,4.1524906,,-0.25523,24.238,0,21.47000000000001,341792.0,809898.5
5202,MKL,18,Markel Corporation,Financial Services,InsuranceÑProperty & Casualty,EQUITY,1090.13,-0.8531076999999999,1088.99,1095.0,1200,1100,15025261568.0,62088.0,78628.0,0.676627,,13777800.0,13450416,0.02431,0.77628,81541,1.49,0.0061,53.556521999999994,2.02,1.5434166,1.3289455,,0.07108,28.796,0,175.005,59853.5,2366883.0
5204,NVEC,18,NVE Corporation,Technology,Semiconductors,EQUITY,68.0,2.7190380000000003,0.0,0.0,1800,800,328659648.0,33274.0,43342.0,1.1254,1/20/21,4833230.0,4735987,0.01785,0.69674003,130815,4.42,0.0319,53.556521999999994,0,15.177545,4.504206,,0.1557,0.988,1.6194,47.435,18242.0,0.0
5206,EGOV,18,NIC Inc.,Technology,SoftwareÑApplication,EQUITY,28.93,2.5886507,28.91,28.92,1800,1400,1939195264.0,333754.0,428414.0,0.263607,2/11/21,67030600.0,64506271,0.02874,0.92471004,999440,3.01,0.0207,53.556521999999994,2.9,4.771982,6.9409785,,0.23382,4.198,0.38889998,21.47000000000001,214462.99999999997,509925.50000000006
5209,GLU,18,The Gabelli Global Utility & Income Trust,Financial Services,Asset Management,EQUITY,18.9307,-0.101849,18.9,20.0,1100,2900,101725632.0,14253.0,25114.0,1.004802, ,5373580.0,0,0.01333,0.14059,1187,0.09,0.0002,53.556521999999994,0,25.466583,1.1845013,,-0.06814,0,0,15.61,0.0,18242.0
5210,BKU,18,"BankUnited, Inc.",Financial Services,BanksÑRegional,EQUITY,38.32,2.2139182,38.28,38.22,800,800,3566346752.0,588235.0,495928.0,1.385805,,93067504.0,92282010,0.00847,1.06031,2361951,3.88,0.0257,53.556521999999994,1.32,5.047565,1.1955572,,0.066350006,0,0.4369,31.96,509925.50000000006,809898.5
5211,FPAC,18,Far Peak Acquisition Corporation,Financial Services,Shell Companies,EQUITY,10.72,1.3232547,10.75,10.75,800,800,747720000.0,783981.0,693957.0,0, ,60000000.0,0,0,0,0,0,0,53.556521999999994,0,0,170.15874,,0,0,0,9.36,509925.50000000006,341792.0
5213,NREF,18,"NexPoint Real Estate Finance, Inc.",Real Estate,REITÑDiversified,EQUITY,17.09,-0.05848087,0.0,0.0,800,900,87388008.0,41695.0,18200.0,0,,5113400.0,4802866,0.10932,0.53244996,20016,0.57,0.0041,53.556521999999994,0,4.012061,0,,0,1484.009,0,15.61,18242.0,18242.0
5214,SPRB,18,"Spruce Biosciences, Inc.",Healthcare,Biotechnology,EQUITY,22.31,7.208073,0.0,0.0,1000,1000,518939520.0,79841.0,24357.0,0,,23260400.0,6105525,0.11229999,0.51013,397398,3.53,0.0223,53.556521999999994,0,0,0,,0,9.959,0,21.47000000000001,59853.5,214462.99999999997
5215,ACBI,18,"Atlantic Capital Bancshares, Inc.",Financial Services,BanksÑRegional,EQUITY,19.26,2.0667694,19.17,21.18,1300,800,392805792.0,86737.0,85466.0,0.85112,,20394900.0,19513852,0.03192,0.87259,217058,2.97,0.013099999,53.556521999999994,0.78,4.921638,1.1601712,,0.067779996,0,0,15.61,59853.5,214462.99999999997
5216,OVBC,18,Ohio Valley Banc Corp.,Financial Services,BanksÑRegional,EQUITY,23.1,0.8733658000000001,0.0,0.0,800,1200,110590096.0,8937.0,15514.0,0.20811,1/28/21,4787450.0,4097575,0.17638999,0.1884,59761,8.07,0.014199999,53.556521999999994,0,2.3813543,0.81123793,,0.07757,0,0.3925,21.47000000000001,0.0,18242.0
5218,CSL,18,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,EQUITY,151.47,-0.30933344,151.18,151.26,900,900,8085302272.0,288927.0,325771.0,0.977588,4/22/21,53378900.0,52554143,0.01002,0.92393,1417934,5.03,0.030299999,53.556521999999994,1.5,1.9045752,3.2448585,,0.12669,84.042,0.3486,77.30000000000001,214462.99999999997,1286014.0
5219,WILC,18,G. Willi-Food International Ltd.,Consumer Defensive,Food Distribution,EQUITY,24.92,2.8901767999999994,24.85,0.0,1300,2900,345565632.0,5060.0,10033.0,0.63287,,13867000.0,3370656,0.79377997,0.12218001,5015,0.86,0.0012,53.556521999999994,0,0,2.7342548,,0.09979,0.581,0,21.47000000000001,0.0,0.0
5221,EPAY,18,"Bottomline Technologies (de), Inc.",Technology,SoftwareÑInfrastructure,EQUITY,47.34,-0.042230695,45.9,54.46,1000,900,2135677824.0,233280.0,281500.0,1.32604,,45113600.0,41706593,0.02467,1.03818,1429467,6.46,0.0437,53.556521999999994,1.13,4.738127,4.6741705,,-0.03546,34.674,0,31.96,214462.99999999997,509925.50000000006
5222,IIM,18,Invesco Value Municipal Income Trust,Financial Services,Asset Management,EQUITY,16.0,0.0,15.98,16.0,800,3100,752904000.0,93867.0,133100.0,0.210779,,47056500.0,0,0,0.20374,0,0,0,53.556521999999994,0,15.1745405,0.97128636,,0.02513,60.547,1.6859,15.61,59853.5,341792.0
5223,AXNX,18,"Axonics Modulation Technologies, Inc.",Healthcare,Medical Devices,EQUITY,54.3,0.9669030999999999,48.0,87.3,800,800,2161650432.0,578970.0,893300.0,0.025602,11/4/20,39809400.0,33085204,0.06885,1.12915,5125899,10.48,0.16290002,53.556521999999994,0.28,24.933105,7.344785,,-0.34354,10.502,0,47.435,509925.50000000006,509925.50000000006
5224,PATI,18,"Patriot Transportation Holding, Inc.",Industrials,Trucking,EQUITY,9.39,4.101994,0.0,0.0,1400,900,31712660.0,26548.0,12857.0,0.259871,2/3/21,3377280.0,2176893,0.35497,0.47348,188,0,0.0001,53.556521999999994,0,0.37693933,0.9125365,,0.0127,8.218,1.875,9.36,18242.0,18242.0
